_H:	|epc_ctr	|Epoch	cpy_cnt_sum_Outp_se_0	sum_lst_cycles	|epoch	gn_pos		gn_neg		gn_A_R1		gn_B_R1		
_D:	1	0	0		100		31	1.72974		7.98258		1.50433		3.67435		
_D:	1	0	1		100		32	0.349872	10.0869		-2.17511	5.52627		
_D:	1	0	1		100		33	2.90993		6.31273		0.228384	4.80966		
_D:	1	0	2		100		34	-0.431801	5.41677		-3.79092	4.34302		
_D:	1	0	0		100		35	0.914171	5.65883		-1.02969	4.10783		
_D:	1	0	2		100		36	1.43507		8.64043		-1.92224	5.20736		
_D:	1	0	2		100		37	1.93365		5.23391		-2.4032		3.55128		
_D:	1	0	2		100		38	4.07071		8.28395		-2.97646	7.16961		
_D:	1	0	1		100		39	0.427736	8.68525		-2.51955	6.36827		
_D:	1	0	2		100		40	-3.38687	6.14542		-5.05886	3.88377		
_D:	1	0	2		100		40	-1.76607	6.14816		-4.22282	4.87618		
_D:	1	0	0		100		1	12.2681		3.27985		4.18532		0.000750309	
_D:	1	0	0		100		2	22.3508		2.15439		11.2467		2.4426e-05	
_D:	1	0	1		100		3	8.0421		5.60492		1.31202		-1.84072e-05	
_D:	1	0	0		100		4	22.011		2.01037		11.1665		4.33154e-05	
_D:	1	0	1		100		5	7.80485		6.00265		0.770488	0.000256388	
_D:	1	0	0		100		6	23.4124		2.13264		10.4911		0.000284132	
_D:	1	0	0		100		7	13.9043		3.63412		4.70949		2.46582e-05	
_D:	1	0	0		100		8	22.445		1.98381		10.736		8.38566e-05	
_D:	1	0	0		100		9	25.1731		2.32065		12.6521		0.000201647	
_D:	1	0	0		100		10	24.6268		2.27377		11.6396		0.000146001	
_D:	1	0	0		100		11	24.4865		1.78283		10.529		-4.90916e-05	
_D:	1	0	0		100		12	25.9842		1.61878		11.4304		3.7052e-05	
_D:	1	0	0		100		13	24.1339		2.06856		11.4515		0.0193018	
_D:	1	0	0		100		14	26.1199		1.03719		11.6495		-0.008034	
_D:	1	0	0		100		15	26.1091		1.88398		12.5401		-0.00288863	
_D:	1	0	0		100		16	25.3693		0.834371	9.89442		0.000224462	
_D:	1	0	0		100		17	27.0055		1.36052		11.8766		-0.00119274	
_D:	1	0	0		100		18	25.877		1.5437		11.7923		-0.0160374	
_D:	1	0	0		100		19	25.8575		1.96548		12.4368		0.00491055	
_D:	1	0	2		100		20	24.0673		1.17849		11.8161		0.00139765	
_D:	1	0	2		100		21	24.8656		1.44564		11.2427		-0.00416759	
_D:	1	0	2		100		22	21.0799		1.25415		9.94289		-0.0151519	
_D:	1	0	2		100		23	18.8124		1.78785		8.0504		-0.00106743	
_D:	1	0	2		100		24	15.6109		1.43514		5.68531		-0.00567437	
_D:	1	0	2		100		25	12.6271		1.55459		4.09079		-0.00676567	
_D:	1	0	2		100		26	14.4931		2.01175		6.61291		-0.00878951	
_D:	1	0	2		100		27	12.5923		1.84987		4.89167		0.0190117	
_D:	1	0	2		100		28	12.0074		1.46921		4.1613		-0.0355163	
_D:	1	0	2		100		29	10.238		0.70973		5.62177		0.0218827	
_D:	1	0	2		100		30	5.51627		0.551039	3.66809		-0.0270996	
_D:	1	0	2		100		31	10.0661		1.19047		6.02881		-0.00153513	
_D:	1	0	1		100		32	8.30838		5.16365		4.99185		3.58288		
_D:	1	0	2		100		33	4.73458		1.43227		4.93869		0.222374	
_D:	1	0	2		100		34	6.9772		0.46116		5.37609		0.0322894	
_D:	1	0	1		100		35	4.76967		7.75657		4.75428		7.27783		
_D:	1	0	1		100		36	7.05959		11.5574		6.91648		10.8603		
_D:	1	0	1		100		37	5.40586		7.62923		5.26065		7.05629		
_D:	1	0	1		100		38	3.6843		8.36792		3.24447		7.46592		
_D:	1	0	1		100		39	3.75448		10.0576		3.7115		9.21076		
_D:	1	0	2		100		40	3.48024		1.08522		4.23377		0.0189275	
_D:	1	0	2		100		40	5.53273		0.774696	4.80976		0.105212	
_D:	1	0	1		100		1	7.57581		6.67109		0.000435034	0.000787163	
_D:	1	0	1		100		2	8.51451		6.82877		0.0014816	7.08408e-05	
_D:	1	0	1		100		3	9.40064		8.11968		0.00276124	3.20882e-05	
_D:	1	0	1		100		4	9.83225		7.78196		0.00110521	0.000671975	
_D:	1	0	1		100		1	6.99734		7.80991		6.99628		7.76261		
_D:	1	0	1		100		2	6.29421		6.86232		6.29419		6.82204		
_D:	1	0	1		100		3	6.83581		8.36007		6.83579		8.31674		
_D:	1	0	1		100		4	6.47287		7.07969		6.47272		7.06533		
_D:	1	0	1		100		5	6.51608		6.96819		6.5154		6.96177		
_D:	1	0	1		100		6	6.91399		7.41933		6.91338		7.39372		
_D:	1	0	1		100		7	7.15115		7.01817		7.15071		6.92423		
_D:	1	0	1		100		8	8.83524		6.58529		8.83447		6.56387		
_D:	1	0	1		100		9	7.17619		6.65236		7.1524		6.62083		
_D:	1	0	1		100		10	8.41481		6.16026		8.38756		6.02835		
_D:	1	0	1		100		11	8.20583		7.60496		8.18097		7.51685		
_D:	1	0	1		100		12	8.55694		6.19858		8.5455		6.12672		
_D:	1	0	1		100		13	11.3388		6.93645		11.328		6.604		
_D:	1	0	0		100		14	22.6765		4.00289		12.7188		3.61992		
_D:	1	0	1		100		15	11.9437		7.82449		11.9195		7.61732		
_D:	1	0	1		100		16	13.7509		5.09763		13.5968		4.94276		
_D:	1	0	1		100		17	12.5744		5.93875		12.543		5.60341		
_D:	1	0	1		100		18	12.8843		5.69095		12.8288		5.44239		
_D:	1	0	0		100		19	21.8766		3.24119		13.2334		3.12604		
_D:	1	0	1		100		20	12.3396		5.46869		12.1479		5.38052		
_D:	1	0	2		100		21	21.2203		2.95075		10.9858		2.90837		
_D:	1	0	2		100		22	25.3348		3.43433		13.9184		3.266		
_D:	1	0	2		100		23	21.1567		2.11037		10.174		1.89675		
_D:	1	0	0		100		24	10.2637		14.965		10.2054		4.38897		
_D:	1	0	2		100		25	18.5927		3.65168		8.85044		3.46002		
_D:	1	0	2		100		26	20.7086		2.21783		8.91622		2.0749		
_D:	1	0	2		100		27	21.3822		2.02299		9.37206		1.75173		
_D:	1	0	1		100		28	10.714		3.47894		5.64248		3.42349		
_D:	1	0	2		100		29	19.5968		2.08287		7.04638		1.81404		
_D:	1	0	1		100		30	7.014		5.87418		0.401119	0.555163	
_D:	1	0	1		100		31	6.02347		5.91099		0.466828	0.531891	
_D:	1	0	2		100		32	17.4127		1.74233		7.08682		1.51441		
_D:	1	0	2		100		33	12.7543		2.81124		4.87088		2.49312		
_D:	1	0	1		100		34	10.4351		2.74476		5.56767		2.48344		
_D:	1	0	0		100		35	3.21391		12.4627		0.278665	2.32408		
_D:	1	0	1		100		36	6.92695		5.13613		0.640374	-0.200404	
_D:	1	0	1		100		37	6.17403		7.13226		0.805533	0.0705555	
_D:	1	0	1		100		38	5.97445		9.24431		0.834096	0.077007	
_D:	1	0	0		100		39	4.94892		15.3354		1.62607		1.3137		
_D:	1	0	0		100		40	4.6197		13.8796		1.01545		2.33659		
_D:	1	0	1		100		40	7.47202		2.64891		4.5088		2.37358		
_D:	1	0	2		100		1	0.00910432	21.4211		0.00864334	13.5325		
_D:	1	0	2		100		2	0.00125323	19.4034		0.00111069	12.8954		
_D:	1	0	2		100		3	0.00165773	19.4079		0.00151913	13.2855		
_D:	1	0	2		100		4	0.00485837	18.458		0.00479186	12.4619		
_D:	1	0	2		100		5	0.0668598	15.1251		0.066807	11.359		
_D:	1	0	1		100		6	7.2919		5.78624		7.29167		5.61088		
_D:	1	0	1		100		7	7		6.50333		6.99996		5.82363		
_D:	1	0	1		100		8	6.99429		5.77804		6.99428		5.60751		
_D:	1	0	1		100		9	7.67906		5.73381		7.67906		5.57986		
_D:	1	0	1		100		10	7.90954		5.25025		7.90953		4.96622		
_D:	1	0	1		100		11	6.30565		6.66181		6.30561		4.82445		
_D:	1	0	1		100		12	7.22767		5.16895		7.22767		4.99197		
_D:	1	0	1		100		13	7.3368		3.80191		7.33677		3.6504		
_D:	1	0	1		100		14	10.4154		5.79011		10.4154		4.43024		
_D:	1	0	1		100		15	10.183		4.79133		10.183		4.17279		
_D:	1	0	1		100		16	10.6789		9.93002		10.6789		5.3735		
_D:	1	0	1		100		17	12.3674		1.80805		12.3659		1.66567		
_D:	1	0	0		100		18	14.9307		4.26556		11.8454		4.14613		
_D:	1	0	1		100		19	13.5966		2.72519		13.5966		2.51239		
_D:	1	0	2		100		20	19.3311		4.73401		12.2406		4.70492		
_D:	1	0	2		100		21	22.0762		0.407621	11.4768		0.078228	
_D:	1	0	1		100		22	18.6248		2.00438		11.1034		1.93913		
_D:	1	0	2		100		23	22.0731		4.03762		9.97268		0.000266694	
_D:	1	0	1		100		24	13.0167		2.6451		5.93358		0.0124379	
_D:	1	0	2		100		25	19.3358		0.517015	8.61742		0.0513325	
_D:	1	0	2		100		26	15.5476		0.00825955	6.65986		0.00595414	
_D:	1	0	2		100		27	15.7476		0.0812927	4.90159		0.0398616	
_D:	1	0	1		100		28	13.5833		1.23984		4.59941		0.00868296	
_D:	1	0	1		100		29	9.17677		1.81948		1.72859		0.00252065	
_D:	1	0	2		100		30	10.7049		0.825168	2.98827		0.00428285	
_D:	1	0	1		100		31	6.27403		2.26873		0.252257	-0.00204756	
_D:	1	0	2		100		32	7.51672		2.3534		-0.0716699	0.000311084	
_D:	1	0	1		100		33	11.4444		7.62798		2.8184		0.00765127	
_D:	1	0	2		100		34	3.24388		3.92659		-3.89636	0.0018098	
_D:	1	0	1		100		35	-1.22992	5.6401		-5.92589	-0.000179238	
_D:	1	0	2		100		36	3.1429		5.65367		-3.08531	-0.00026276	
_D:	1	0	1		100		37	-1.70503	6.09503		-6.59057	0.00375405	
_D:	1	0	2		100		38	-6.44232	2.84116		-11.3671	0.000444132	
_D:	1	0	1		100		39	1.89403		1.0681		-5.76521	9.75809e-05	
_D:	1	0	2		100		40	-2.97958	1.05364		-9.53887	0.00045515	
_D:	1	0	1		100		40	-4.30295	3.1005		-10.23		7.87068e-05	
_D:	1	0	2		100		1	6.41231		15.1941		0.195025	4.91471		
_D:	1	0	0		100		2	27.0664		0.192845	14.0374		0.123534	
_D:	1	0	1		100		3	8.32804		7.32047		0.0786344	0.0389898	
_D:	1	0	1		100		4	8.89158		8.11428		0.0252678	0.0432181	
_D:	1	0	2		100		5	7.10879		19.398		5.4402		9.67389		
_D:	1	0	0		100		6	26.323		0.415193	13.5691		0.2334		
_D:	1	0	0		100		7	18.0815		4.4277		9.68064		4.39135		
_D:	1	0	0		100		8	27.7591		0.303842	14.0807		0.248129	
_D:	1	0	0		100		9	24.5432		0.175818	12.4864		0.162049	
_D:	1	0	0		100		10	26.183		0.382527	14.4587		0.278842	
_D:	1	0	0		100		11	26.083		0.266705	13.5772		0.262157	
_D:	1	0	0		100		12	25.2482		0.429419	12.9808		0.394357	
_D:	1	0	0		100		13	26.1752		0.371346	13.9009		0.367507	
_D:	1	0	0		100		14	28.2385		0.0318463	14.0217		0.0252801	
_D:	1	0	0		100		15	29.7126		0.28915		14.5738		0.255657	
_D:	1	0	0		100		16	26.0967		0.223915	12.5243		0.210824	
_D:	1	0	0		100		17	26.6255		0.367338	13.0585		0.322385	
_D:	1	0	0		100		18	25.6191		0.496408	13.7074		0.456363	
_D:	1	0	0		100		19	25.6203		1.07592		13.4918		1.06983		
_D:	1	0	2		100		20	25.7632		0.175265	14.784		0.153946	
_D:	1	0	2		100		21	22.5879		0.288454	13.4892		0.25854		
_D:	1	0	1		100		22	13.9299		5.20375		8.49968		5.16593		
_D:	1	0	1		100		23	12.0158		4.03526		7.70265		4.02938		
_D:	1	0	1		100		24	9.01824		4.7045		8.13103		4.67511		
_D:	1	0	1		100		25	6.91327		5.76293		6.34403		5.71829		
_D:	1	0	1		100		26	7.7366		6.38048		6.88474		6.34497		
_D:	1	0	1		100		27	6.76184		7.14391		5.65759		7.12778		
_D:	1	0	2		100		28	12.8352		3.01159		7.92534		2.96142		
_D:	1	0	1		100		29	5.9456		7.13162		5.31188		7.10944		
_D:	1	0	1		100		30	6.4733		10.8153		5.944		10.8021		
_D:	1	0	1		100		31	13.4229		9.73591		7.24544		9.72802		
_D:	1	0	2		100		32	13.4564		7.69023		6.53828		7.67495		
_D:	1	0	1		100		33	5.59743		8.74393		5.16565		8.73411		
_D:	1	0	1		100		34	6.74203		10.9211		6.30395		10.904		
_D:	1	0	0		100		35	1.1003		24.1796		0.719688	12.3698		
_D:	1	0	1		100		36	3.40859		7.56581		3.02496		7.56154		
_D:	1	0	1		100		37	3.72052		8.5621		3.65892		8.55125		
_D:	1	0	1		100		38	3.96609		10.3574		3.92584		10.3503		
_D:	1	0	1		100		39	5.12427		10.6793		4.83793		10.652		
_D:	1	0	1		100		40	4.14067		11.0529		3.89514		10.9938		
_D:	1	0	1		100		40	5.72454		14.9275		5.58353		14.8715		
_D:	1	0	1		100		1	8.65224		10.271		8.64597		10.1987		
_D:	1	0	1		100		2	8.06851		10.3794		8.0395		10.1407		
_D:	1	0	2		100		3	2.06263		26.6228		2.03006		16.0769		
_D:	1	0	2		100		4	2.66992		21.3352		2.66809		12.2895		
_D:	1	0	2		100		5	2.84481		22.3097		2.81162		11.5259		
_D:	1	0	2		100		6	2.64895		26.106		2.62491		15.9011		
_D:	1	0	1		100		7	7.32242		8.07137		1.21673		0.759969	
_D:	1	0	1		100		8	8.4689		8.64491		1.73765		0.940589	
_D:	1	0	2		100		9	2.12877		25.6022		2.07633		10.4981		
_D:	1	0	1		100		10	9.97204		7.75582		1.37117		0.544554	
_D:	1	0	1		100		11	7.45061		13.7396		1.52897		4.58586		
_D:	1	0	2		100		12	1.69281		23.2593		1.67459		11.5938		
_D:	1	0	2		100		13	3.15686		22.8179		2.84752		14.5693		
_D:	1	0	2		100		14	2.87446		21.5086		2.52023		11.8771		
_D:	1	0	1		100		15	6.99663		15.4198		6.85343		9.59509		
_D:	1	0	1		100		16	8.43031		7.7105		8.23513		7.4696		
_D:	1	0	2		100		17	2.63158		17.9874		2.32373		9.99166		
_D:	1	0	2		100		18	2.60233		19.5244		2.3832		11.1063		
_D:	1	0	2		100		19	2.92769		15.5703		2.71477		8.07538		
_D:	1	0	0		100		20	2.75968		16.0301		2.31355		9.245		
_D:	1	0	1		100		21	9.94306		6.55843		1.76384		1.55976		
_D:	1	0	0		100		22	2.39177		19.0802		2.28992		8.93884		
_D:	1	0	1		100		23	9.38639		9.99867		9.25414		8.52413		
_D:	1	0	0		100		24	1.66467		24.5947		1.15897		13.2459		
_D:	1	0	0		100		25	3.58699		25.5227		3.03547		13.7139		
_D:	1	0	0		100		26	3.16529		27.7035		2.41162		14.2773		
_D:	1	0	0		100		27	3.59669		27.6694		2.9753		16.2268		
_D:	1	0	0		100		28	3.01387		31.8745		2.62203		19.9138		
_D:	1	0	0		100		29	2.43946		31.2017		2.15008		19.5213		
_D:	1	0	0		100		30	4.77502		29.4768		3.51068		16.6774		
_D:	1	0	0		100		31	5.303		27.9322		3.61018		18.3313		
_D:	1	0	0		100		32	3.40363		31.8033		2.86462		18.786		
_D:	1	0	0		100		33	4.10965		29.3154		2.41275		18.9845		
_D:	1	0	0		100		34	3.35068		31.6304		2.71135		19.5392		
_D:	1	0	0		100		35	3.18366		30.4825		2.41319		18.7734		
_D:	1	0	0		100		36	3.44723		28.5894		3.22848		17.524		
_D:	1	0	0		100		37	2.7529		31.442		1.96366		20.1806		
_D:	1	0	0		100		38	3.704		30.3735		3.19639		19.7072		
_D:	1	0	0		100		39	2.92105		29.9113		2.33864		19.5268		
_D:	1	0	0		100		40	2.69215		27.2849		2.43084		18.0053		
_D:	1	0	0		100		40	3.62594		29.4308		3.12727		18.8297		
_D:	1	0	0		100		1	22.3277		0.187674	11.7959		0.167662	
_D:	1	0	0		100		2	23.0857		0.188827	12.1373		0.173547	
_D:	1	0	0		100		3	22.5074		0.0940147	12.0135		0.0892071	
_D:	1	0	0		100		4	22.8821		0.128933	11.9519		0.0795688	
_D:	1	0	0		100		5	22.5742		0.117402	10.8963		0.0919501	
_D:	1	0	0		100		6	24.2549		0.0934433	11.9752		0.0913689	
_D:	1	0	0		100		7	24.6318		0.182686	11.5428		0.165498	
_D:	1	0	0		100		8	25.2005		0.0652244	12.3924		0.0463648	
_D:	1	0	0		100		9	24.4947		0.04597		12.6324		0.044867	
_D:	1	0	0		100		10	22.6407		0.143859	11.3785		0.133751	
_D:	1	0	0		100		11	22.7114		0.638518	11.0362		0.633644	
_D:	1	0	0		100		12	22.5162		0.108092	11.3323		0.106779	
_D:	1	0	0		100		13	24.1452		0.0506872	11.6119		0.0499935	
_D:	1	0	0		100		14	22.4433		0.113441	11.6375		0.112892	
_D:	1	0	0		100		15	22.6933		0.254885	11.0869		0.254181	
_D:	1	0	0		100		16	20.9804		0.363436	10.7568		0.363136	
_D:	1	0	0		100		17	21.641		0.38175		11.5445		0.3817		
_D:	1	0	0		100		18	23.3703		0.930625	12.4399		0.930007	
_D:	1	0	0		100		19	24.2669		0.303923	11.6073		0.30391		
_D:	1	0	2		100		20	20.685		0.116488	10.7362		0.116367	
_D:	1	0	2		100		21	19.5211		0.587069	10.9595		0.586002	
_D:	1	0	2		100		22	18.9146		1.08107		10.3259		1.08081		
_D:	1	0	2		100		23	17.254		1.28894		10.4099		1.28887		
_D:	1	0	2		100		24	22.3142		0.697287	11.0891		0.697017	
_D:	1	0	2		100		25	16.1501		1.07201		10.5872		1.07177		
_D:	1	0	2		100		26	15.0183		1.16998		9.98603		1.16963		
_D:	1	0	2		100		27	12.5165		1.63829		9.48162		1.63819		
_D:	1	0	2		100		28	12.0261		1.76966		9.02144		1.76957		
_D:	1	0	2		100		29	10.1911		1.70693		7.89424		1.70686		
_D:	1	0	2		100		30	15.4752		1.97699		9.33012		1.97697		
_D:	1	0	2		100		31	15.8802		0.890456	8.95533		0.890217	
_D:	1	0	2		100		32	16.4287		1.00341		9.93597		1.00332		
_D:	1	0	2		100		33	18.0332		1.79198		11.1974		1.79186		
_D:	1	0	2		100		34	16.6628		2.63745		11.559		2.63734		
_D:	1	0	2		100		35	16.782		1.24332		11.3039		1.24331		
_D:	1	0	2		100		36	12.8745		1.26833		10.623		1.26818		
_D:	1	0	2		100		37	12.4823		1.1833		10.7985		1.18286		
_D:	1	0	2		100		38	15.0304		1.12276		11.1877		1.12261		
_D:	1	0	2		100		39	14.9882		1.4294		10.9521		1.42867		
_D:	1	0	2		100		40	16.7775		2.78694		10.9672		2.78663		
_D:	1	0	2		100		40	14.5185		2.1696		9.79219		2.16913		
_H:	|epc_ctr	|Epoch	cpy_cnt_sum_Outp_se_0	sum_lst_cycles	|epoch	gn_pos		gn_neg		gn_A_R1		gn_B_R1		
_D:	1	0	1		100		1	7.69867		8.20007		7.6912		8.14795		
_D:	1	0	1		100		2	7.83021		10.0333		7.81271		9.93477		
_D:	1	0	1		100		3	7.66313		6.76484		7.65661		6.71465		
_D:	1	0	1		100		4	7.6127		5.82674		7.40101		5.77972		
_D:	1	0	1		100		5	8.10217		4.8203		7.76777		4.71714		
_D:	1	0	1		100		6	8.22544		3.08644		7.65437		2.97796		
_D:	1	0	1		100		7	8.54516		3.2501		8.35807		2.77088		
_D:	1	0	1		100		8	9.07621		3.45726		8.65316		3.2904		
_D:	1	0	1		100		9	9.72363		2.98717		9.08049		2.79618		
_D:	1	0	1		100		10	9.92908		3.51537		9.2209		3.21011		
_D:	1	0	1		100		11	9.17522		2.90888		9.03222		2.56677		
_D:	1	0	1		100		12	10.123		2.6633		9.32263		2.45002		
_D:	1	0	1		100		13	11.0191		3.42606		10.5394		3.10442		
_D:	1	0	1		100		14	11.3333		3.28273		10.1189		2.94321		
_D:	1	0	1		100		15	10.1771		4.33944		9.92679		3.06457		
_D:	1	0	1		100		16	13.1568		5.06749		12.3222		4.55779		
_D:	1	0	1		100		17	11.8812		5.77236		11.4677		4.33097		
_D:	1	0	1		100		18	12.7041		4.22079		12.2181		2.86022		
_D:	1	0	1		100		19	12.8576		3.85656		12.3666		3.22527		
_D:	1	0	1		100		20	13.6496		0.518941	12.7195		-0.28246	
_D:	1	0	1		100		21	13.5208		5.54714		12.0552		4.80267		
_D:	1	0	1		100		22	13.3733		0.95813		11.8912		0.23787		
_D:	1	0	2		100		23	23.6443		3.20583		11.347		1.88525		
_D:	1	0	2		100		24	22.3235		2.43837		11.8788		0.802589	
_D:	1	0	1		100		25	13.0729		7.00026		11.1144		5.51872		
_D:	1	0	1		100		26	12.7274		7.26778		10.2535		5.88625		
_D:	1	0	1		100		27	12.0828		6.50498		8.92858		4.41693		
_D:	1	0	2		100		28	20.2291		1.72357		11.2551		0.104776	
_D:	1	0	2		100		29	20.443		2.31628		11.6084		0.36029		
_D:	1	0	1		100		30	12.1569		8.54169		8.74861		6.60865		
_D:	1	0	1		100		31	10.3365		8.53073		7.46154		5.76349		
_D:	1	0	1		100		32	6.17515		7.89693		4.25611		5.69247		
_D:	1	0	1		100		33	6.1972		8.79887		3.93163		6.70751		
_D:	1	0	1		100		34	5.85546		7.20617		4.12773		4.85052		
_D:	1	0	0		100		35	2.66787		14.4351		0.403582	6.79806		
_D:	1	0	1		100		36	4.18144		5.44594		0.10066		0.298703	
_D:	1	0	1		100		37	3.81265		5.49233		0.0884171	0.16218		
_D:	1	0	2		100		38	11.5433		3.52968		3.14755		0.179585	
_D:	1	0	0		100		39	2.2285		16.9666		0.254536	7.15714		
_D:	1	0	0		100		40	8.45959		15.5073		6.32493		6.09143		
_D:	1	0	0		100		40	1.71394		_H:	|epc_ctr	|Epoch	cpy_cnt_sum_Outp_se_0	sum_lst_cycles	|epoch	gn_pos		gn_neg		gn_A_R1		gn_B_R1		
_D:	1	0	1		100		1	8.36095		5.1509		0.30446		0.00466514	
_D:	1	0	1		100		2	7.97713		5.22464		0.0775048	0.0393493	
_D:	1	0	0		100		3	12.3195		3.18479		5.15197		0.0276376	
_D:	1	0	0		100		4	17.9032		1.60238		8.01288		0.00520185	
_D:	1	0	0		100		5	21.9717		1.06419		10.1714		0.0140112	
_D:	1	0	0		100		6	19.1628		1.08868		8.58605		0.0262899	
_D:	1	0	0		100		7	26.6728		0.584358	12.497		0.020816	
_D:	1	0	0		100		8	25.8427		0.183137	11.6463		0.00571196	
_D:	1	0	0		100		9	25.1155		0.762148	10.3208		0.0144104	
_D:	1	0	0		100		10	27.5681		0.0552589	12.466		0.0100111	
_D:	1	0	0		100		11	25.6249		0.197902	11.2619		0.0109163	
_D:	1	0	0		100		12	24.502		0.0439293	10.6349		0.0058252	
_D:	1	0	0		100		13	25.071		0.0232576	11.206		0.00763248	
_D:	1	0	0		100		14	28.5392		0.106457	12.255		0.00957498	
_D:	1	0	0		100		15	28.4749		0.0222161	11.7855		0.00670314	
_D:	1	0	0		100		16	26.7702		0.0215846	10.6067		0.00383294	
_D:	1	0	0		100		17	28.2945		0.00671944	11.9945		0.00360836	
_D:	1	0	0		100		18	26.4334		0.083099	10.6711		0.0035045	
_D:	1	0	0		100		19	26.8331		0.0739205	12.2509		0.00240332	
_D:	1	0	2		100		20	25.3414		0.0274886	12.5534		0.000377305	
_D:	1	0	2		100		21	25.3088		0.0420334	10.9065		0.00148225	
_D:	1	0	2		100		22	22.8562		0.292092	9.10761		0.000260107	
_D:	1	0	2		100		23	21.98		0.0239734	8.45023		0.000167034	
_D:	1	0	2		100		24	21.0231		0.115655	7.57695		0.000349052	
_D:	1	0	2		100		25	19.4713		-0.00225126	7.60882		0.000275147	
_D:	1	0	2		100		26	18.1763		0.339891	8.48136		0.000651996	
_D:	1	0	2		100		27	14.4592		0.217614	3.27944		0.000736222	
_D:	1	0	2		100		28	13.1119		4.31586		1.85917		9.04483e-05	
_D:	1	0	2		100		29	12.2087		3.9348		2.2211		0.000686692	
_D:	1	0	2		100		30	12.717		3.18039		2.51898		0.00262917	
_D:	1	0	2		100		31	13.6864		3.98155		4.00782		0.000514359	
_D:	1	0	2		100		32	9.77051		2.42042		1.10164		0.000336751	
_D:	1	0	2		100		33	7.82226		0.633659	1.22241		0.000138409	
_D:	1	0	2		100		34	6.65103		1.4858		0.242364	0.000283106	
_D:	1	0	2		100		35	6.50804		1.76342		1.62189		0.000380794	
_D:	1	0	2		100		36	7.97502		1.1219		3.87541		0.000290302	
_D:	1	0	2		100		37	2.28788		-0.0727711	-0.515025	4.53798e-05	
_D:	1	0	2		100		38	-0.248533	0.263455	-3.18009	0.000390126	
_D:	1	0	2		100		39	1.84978		-0.178161	-0.482091	0.00466126	
_D:	1	0	2		100		40	3.62749		1.2113		-0.436429	0.00647468	
_D:	1	0	2		100		40	0.453759	0.104311	-2.01509	0.00274585	
_D:	1	0	1		100		1	12.3617		11.2498		12.3528		11.2255		
_D:	1	0	1		100		2	9.06856		9.19836		8.98866		9.17747		
_D:	1	0	1		100		3	11.2804		8.64752		11.2427		8.61353		
_D:	1	0	1		100		4	11.445		8.99502		11.4215		8.99418		
_D:	1	0	1		100		5	8.97844		7.17656		8.95509		7.17011		
_D:	1	0	1		100		6	10.6387		8.34834		10.4749		8.3447		
_D:	1	0	1		100		7	11.476		5.22433		11.4567		5.21635		
_D:	1	0	0		100		8	29.1799		1.27839		11.8379		1.24889		
_D:	1	0	1		100		9	13.8403		3.87247		13.8089		3.82552		
_D:	1	0	1		100		10	12.1126		4.29889		12.0949		4.2834		
_D:	1	0	0		100		11	28.7989		0.549493	12.2538		0.548013	
_D:	1	0	0		100		12	18.2605		5.1154		13.2728		5.09774		
_D:	1	0	0		100		13	23.1278		4.23573		16.0799		4.18342		
_D:	1	0	0		100		14	28.9637		0.261838	13.6545		0.214993	
_D:	1	0	0		100		15	27.7852		0.480496	13.5446		0.461388	
_D:	1	0	0		100		16	28.3938		0.0810757	13.6961		0.0555611	
_D:	1	0	0		100		17	26.8304		0.196477	11.4275		0.172093	
_D:	1	0	0		100		18	27.3271		0.156278	12.5962		0.144106	
_D:	1	0	0		100		19	28.3956		0.0766359	12.6705		0.0456022	
_D:	1	0	2		100		20	27.7476		-0.0112001	12.09		-0.0209532	
_D:	1	0	2		100		21	27.9668		-0.0604118	14.128		-0.0651033	
_D:	1	0	2		100		22	28.089		-0.0521421	12.7469		-0.0764776	
_D:	1	0	2		100		23	25.6178		-0.0717248	10.5896		-0.124253	
_D:	1	0	2		100		24	25.238		-1.31657	12.4998		-1.35785	
_D:	1	0	1		100		25	19.9481		-2.32488	13.1078		-2.33185	
_D:	1	0	2		100		26	24.4819		-0.0933157	12.0546		-0.182312	
_D:	1	0	2		100		27	23.3936		-3.1112		11.649		-3.13305	
_D:	1	0	2		100		28	23.7508		-0.407149	9.55587		-0.42113	
_D:	1	0	2		100		29	23.1776		-0.389113	9.41606		-0.392179	
_D:	1	0	2		100		30	21.2098		-0.304835	8.14171		-0.321073	
_D:	1	0	2		100		31	17.7955		-0.160992	6.00898		-0.172388	
_D:	1	0	2		100		32	19.2977		-0.0477628	6.23875		-0.10402	
_D:	1	0	2		100		33	17.7537		-0.237711	4.85626		-0.240775	
_D:	1	0	2		100		34	18.9643		-0.306914	5.36458		-0.327406	
_D:	1	0	2		100		35	18.3298		-0.952953	5.1306		-0.968305	
_D:	1	0	2		100		36	6.69085		-3.95043	2.16214		-3.96199	
_D:	1	0	2		100		37	13.7517		-0.945283	0.331098	-0.963403	
_D:	1	0	2		100		38	18.0381		-0.634465	3.34526		-0.644474	
_D:	1	0	2		100		39	18.2005		-0.344347	5.20977		-0.357627	
_D:	1	0	2		100		40	15.7998		-1.66919	3.36978		-1.68848	
_D:	1	0	2		100		40	16.4375		-1.75879	4.06538		-1.76541	
_D:	1	0	0		100		1	21.6741		1.52787		11.6637		1.52341		
_D:	1	0	0		100		2	22.3345		1.48321		11.6496		1.4749		
_D:	1	0	0		100		3	23.9193		1.46061		12.4264		1.43575		
